,cc_pred,cc_test,x_test,x_past_test,x_pred,Y_1_test,Y_2_test
22,0.03951502,0.8944196728665221,0.13376352359874957,0.7754230874454269,-1.3571744,0.1972626049362333,0.34412983491016014
23,0.45819786,0.36921109676883973,0.39846270722034377,0.13376352359874957,-0.28256533,0.34412983491016014,0.6856335837597297
24,0.050469518,0.9105613018894875,0.5159179649952509,0.39846270722034377,0.04010705,0.6856335837597297,0.134021705109065
25,0.49069777,0.3184087964882847,0.7904401917790534,0.5159179649952509,0.9285887,0.134021705109065,0.3880971235595515
26,0.09122372,0.8485148223206477,0.14023639211830802,0.7904401917790534,-1.2784281,0.3880971235595515,0.41461915183517006
27,0.33994395,0.5025508049866992,0.39204589706257215,0.14023639211830802,-0.34294912,0.41461915183517006,0.6247919587198411
28,0.001981616,0.9774152359106053,0.4865252201603714,0.39204589706257215,-0.07923659,0.6247919587198411,0.03859982038640553
29,0.6165899,0.08630680944765022,0.9353725642063444,0.4865252201603714,1.3343775,0.03859982038640553,0.14026680222523044
30,0.4992306,0.30831584846612076,0.10278050824236777,0.9353725642063444,-1.298985,0.14026680222523044,0.40496735355982044
31,0.104957044,0.833784991695637,0.26224207163619484,0.10278050824236777,-0.795248,0.40496735355982044,0.4152120726686001
32,0.30429932,0.5418445484125706,0.5947790169793137,0.26224207163619484,0.3188651,0.4152120726686001,0.5991343440341756
33,-0.032141596,0.9705948127327365,0.26745669015370843,0.5947790169793137,-0.78531337,0.5991343440341756,0.029661753810923924
34,0.5970845,0.11158666927204158,0.7372306928485908,0.26745669015370843,0.6926797,0.029661753810923924,0.10765050260676759
35,0.44797808,0.3875946557674134,0.4258386088289062,0.7372306928485908,-0.30157152,0.10765050260676759,0.31118198185130724
36,0.031375527,0.928040974341684,0.49659165017604373,0.4258386088289062,-0.022790723,0.31118198185130724,0.3874756862841607
37,0.5431087,0.2610975668919927,0.8323387102476627,0.49659165017604373,1.1321033,0.3874756862841607,0.7718419309546265
38,0.21480587,0.7542934222494809,0.19240961225009137,0.8323387102476627,-1.1783928,0.7718419309546265,0.22259389476607322
39,0.17646518,0.724615304800918,0.4477763823001667,0.19240961225009137,-0.14096305,0.22259389476607322,0.42548925308887753
40,0.14569572,0.7801851899850148,0.5617572843160872,0.4477763823001667,0.21402055,0.42548925308887753,0.43778452763507736
41,0.22798216,0.6705096779864383,0.5251611056266274,0.5617572843160872,0.08815134,0.43778452763507736,0.5046289582436458
42,0.086458296,0.863769992704691,0.4466728404862632,0.5251611056266274,-0.13750973,0.5046289582436458,0.2964927060755133
43,0.37806728,0.46006722098483804,0.7314585808744859,0.4466728404862632,0.7628926,0.2964927060755133,0.6038519568861361
44,-0.04054576,0.9712060626561565,0.06581788672369468,0.7314585808744859,-1.4539478,0.6038519568861361,0.01814784024488388
45,0.56562424,0.109335913841769,0.2339286665537437,0.06581788672369468,-0.9340777,0.01814784024488388,0.06674667168414924
46,0.48025608,0.3807388371133681,0.6012593624259804,0.2339286665537437,0.3820205,0.06674667168414924,0.2043640360171232
47,0.010670215,0.92183124071177,0.28968963910537415,0.6012593624259804,-0.7993298,0.2043640360171232,0.34204358278137803
