,coefs,wcomp,n_components,method,dataset
22,0.6970237284355284,1,6,PCA,lorenz
23,0.7522473451142027,1,6,PCA,lorenz
24,0.5488349844042884,6,6,PCA,lorenz
25,0.5406073985772727,5,6,PCA,lorenz
26,0.6752598271617342,5,6,PCA,lorenz
27,0.7870114153589837,5,6,PCA,lorenz
28,0.6301637738056225,5,6,PCA,lorenz
29,0.6358865875613551,5,6,PCA,lorenz
30,0.7365905030493356,2,6,PCA,lorenz
31,0.7560072015930318,5,6,PCA,lorenz
32,0.5900007015991421,5,6,PCA,lorenz
33,0.6975631445133128,5,6,PCA,lorenz
34,0.7410690080743909,5,6,PCA,lorenz
35,0.739867423733959,1,6,PCA,lorenz
36,0.6432626412545971,2,6,PCA,lorenz
37,0.7732748063016501,5,6,PCA,lorenz
38,0.5231238543473901,2,6,PCA,lorenz
39,0.8128210266619545,5,6,PCA,lorenz
40,0.7715017642632929,5,6,PCA,lorenz
41,0.5799751993910951,5,6,PCA,lorenz
42,0.9154987690638609,2,6,PCA,lorenz
43,0.621180293225899,5,6,PCA,lorenz
44,0.7086927992270475,1,6,PCA,lorenz
45,0.4191637667959677,6,6,PCA,lorenz
46,0.6907622857652125,5,6,PCA,lorenz
47,0.732956862505148,5,6,PCA,lorenz
48,0.7788768547181423,1,6,PCA,lorenz
49,0.7474369519915957,5,6,PCA,lorenz
50,0.5497623305407919,2,6,PCA,lorenz
51,0.5262158635222709,1,6,PCA,lorenz
52,0.8222639567767661,1,6,PCA,lorenz
53,0.7557479134661774,5,6,PCA,lorenz
54,0.6778183283831335,5,6,PCA,lorenz
55,0.7925039215109251,1,6,PCA,lorenz
56,0.7160780482914034,2,6,PCA,lorenz
57,0.6856587246945001,5,6,PCA,lorenz
58,0.5854485511772659,5,6,PCA,lorenz
59,0.5779086854460564,5,6,PCA,lorenz
60,0.7364013110848259,5,6,PCA,lorenz
61,0.7522244134148605,1,6,PCA,lorenz
62,0.6865025559306064,5,6,PCA,lorenz
63,0.5833165939950725,5,6,PCA,lorenz
64,0.8978779672522489,2,6,PCA,lorenz
