,coefs,wcomp,n_components,method,dataset
70,0.15025675443738584,3,4,DCA,lorenz
71,0.27054222181673365,4,4,DCA,lorenz
72,0.5431168093848587,1,4,DCA,lorenz
73,0.13616611299899242,2,4,DCA,lorenz
74,0.4512589802406023,1,4,DCA,lorenz
75,0.18246294869957652,4,4,DCA,lorenz
76,0.48317379326422166,2,4,DCA,lorenz
77,0.2176312073970826,4,4,DCA,lorenz
78,0.15340752655875373,1,4,DCA,lorenz
79,0.6579787335148342,4,4,DCA,lorenz
80,0.15218345012781426,1,4,DCA,lorenz
81,0.603679517472273,4,4,DCA,lorenz
82,0.6529316379578172,1,4,DCA,lorenz
83,0.7103460602339988,3,4,DCA,lorenz
84,0.35888394262361034,1,4,DCA,lorenz
85,0.19368112702646195,4,4,DCA,lorenz
86,0.11806139569748504,3,4,DCA,lorenz
87,0.3704001216338918,1,4,DCA,lorenz
88,0.12711264324859872,3,4,DCA,lorenz
89,0.23051393044682447,4,4,DCA,lorenz
90,0.18974265258529,3,4,DCA,lorenz
91,0.15607660609665913,3,4,DCA,lorenz
92,0.6620123948121783,3,4,DCA,lorenz
93,0.36075881150108996,1,4,DCA,lorenz
94,0.13516385716504,2,4,DCA,lorenz
95,0.21515533789497027,2,4,DCA,lorenz
96,0.4415971108577158,2,4,DCA,lorenz
97,0.16964092205671327,3,4,DCA,lorenz
98,0.24694072192145933,4,4,DCA,lorenz
99,0.18793828687278147,1,4,DCA,lorenz
0,0.29065174090504087,5,5,DCA,lorenz
1,0.49226996953029956,1,5,DCA,lorenz
2,0.486272693137552,5,5,DCA,lorenz
3,0.48272888623686533,1,5,DCA,lorenz
4,0.7202144587388362,1,5,DCA,lorenz
5,0.6980176268212241,1,5,DCA,lorenz
6,0.6230218750781719,1,5,DCA,lorenz
7,0.40985789103387577,1,5,DCA,lorenz
8,0.1921081306215151,4,5,DCA,lorenz
9,0.5429674887395438,1,5,DCA,lorenz
10,0.6536293917364138,1,5,DCA,lorenz
11,0.5925581813192936,1,5,DCA,lorenz
12,0.14850496592812923,5,5,DCA,lorenz
13,0.7241674351253291,5,5,DCA,lorenz
14,0.5827950551153597,1,5,DCA,lorenz
15,0.7403704091907553,1,5,DCA,lorenz
16,0.8240545851160758,1,5,DCA,lorenz
17,0.5270889796912235,3,5,DCA,lorenz
18,0.8428717824951435,5,5,DCA,lorenz
19,0.897004337260084,4,5,DCA,lorenz
20,0.4416086203991968,5,5,DCA,lorenz
21,0.6650787569707086,2,5,DCA,lorenz
22,0.648271760945568,4,5,DCA,lorenz
23,0.7301680065430409,1,5,DCA,lorenz
24,0.17981173495690816,1,5,DCA,lorenz
25,0.3143439780944298,5,5,DCA,lorenz
26,0.5858344743870584,5,5,DCA,lorenz
27,0.5137101324434298,1,5,DCA,lorenz
28,0.5712916254750697,3,5,DCA,lorenz
29,0.4259526537347865,5,5,DCA,lorenz
30,0.8251700369651848,5,5,DCA,lorenz
31,0.23601806571785466,1,5,DCA,lorenz
32,0.6880750179612303,5,5,DCA,lorenz
33,0.48132645185420314,1,5,DCA,lorenz
34,0.47426206177407304,5,5,DCA,lorenz
35,0.6884532469510694,5,5,DCA,lorenz
36,0.6445537959505621,2,5,DCA,lorenz
37,0.2680219989348338,5,5,DCA,lorenz
38,0.6631716393291209,5,5,DCA,lorenz
39,0.3046623831832964,5,5,DCA,lorenz
40,0.26196585314579746,4,5,DCA,lorenz
41,0.12965056767234456,2,5,DCA,lorenz
42,0.775095798230474,3,5,DCA,lorenz
43,0.6276559291207562,1,5,DCA,lorenz
44,0.7313458593525252,5,5,DCA,lorenz
45,0.14643170813174033,4,5,DCA,lorenz
46,0.325173085495049,5,5,DCA,lorenz
47,0.3270360320132535,1,5,DCA,lorenz
48,0.763973662200502,2,5,DCA,lorenz
49,0.45729133711731096,4,5,DCA,lorenz
50,0.6666068296795582,1,5,DCA,lorenz
51,0.7407056361289546,5,5,DCA,lorenz
52,0.7926879572769621,5,5,DCA,lorenz
53,0.2515108033333951,5,5,DCA,lorenz
54,0.3091686591472753,4,5,DCA,lorenz
55,0.7367919622293091,1,5,DCA,lorenz
56,0.5721290324880618,1,5,DCA,lorenz
57,0.4237560508554606,1,5,DCA,lorenz
58,0.5898569832535756,1,5,DCA,lorenz
59,0.4306262289842505,2,5,DCA,lorenz
60,0.21737668008003352,5,5,DCA,lorenz
61,0.7556900707057231,1,5,DCA,lorenz
62,0.4922243856707582,5,5,DCA,lorenz
63,0.5275077251701767,3,5,DCA,lorenz
64,0.7359182292797557,5,5,DCA,lorenz
65,0.6999646938533319,2,5,DCA,lorenz
66,0.713361610024815,2,5,DCA,lorenz
67,0.46501178330013204,4,5,DCA,lorenz
68,0.19121884409895631,5,5,DCA,lorenz
69,0.7364317703025846,4,5,DCA,lorenz
70,0.6594496942575877,5,5,DCA,lorenz
71,0.8187722537942153,1,5,DCA,lorenz
72,0.5800891420217709,5,5,DCA,lorenz
73,0.563318713203639,5,5,DCA,lorenz
74,0.45367707229473997,1,5,DCA,lorenz
75,0.8719677699108909,4,5,DCA,lorenz
76,0.41478435281471493,5,5,DCA,lorenz
77,0.3373142503394062,1,5,DCA,lorenz
78,0.6978820328365228,4,5,DCA,lorenz
79,0.7791867402834289,1,5,DCA,lorenz
80,0.4460118804238634,5,5,DCA,lorenz
81,0.6147601840730705,5,5,DCA,lorenz
82,0.7737150466343651,5,5,DCA,lorenz
83,0.6004500275251998,5,5,DCA,lorenz
84,0.6544923584598781,1,5,DCA,lorenz
85,0.4892798123144003,5,5,DCA,lorenz
86,0.5854184114312242,1,5,DCA,lorenz
87,0.38327096954213125,5,5,DCA,lorenz
88,0.49481205927870014,1,5,DCA,lorenz
